Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
295,230,43,342,21,91,38,246,22,174,0.0163741700693,55,NewGudkova
183,194,44,288,3,21,44,198,4,-180,0.0164633651373,55,NewGudkova
194,192,43,287,5,24,45,210,6,-168,0.0165682890724,55,NewGudkova
279,220,39,327,19,77,43,244,20,-174,0.016573916438,55,NewGudkova
39,209,75,74,10,342,10,60,36,72,0.0167180972064,55,NewGudkova
238,200,38,299,10,42,49,236,12,-154,0.0167533891117,55,NewGudkova
53,188,63,87,5,354,25,72,20,74,0.0168580526954,55,NewGudkova
66,184,60,89,2,358,29,80,16,80,0.0169087839133,55,NewGudkova
154,188,46,282,3,15,42,162,4,150,0.0170293197086,55,NewGudkova
46,195,72,79,7,347,15,66,30,74,0.0170724181097,55,NewGudkova
356,260,63,39,20,135,15,252,34,128,0.0171766945348,55,NewGudkova
278,221,40,329,19,79,42,244,20,-176,0.0171791791971,55,NewGudkova
354,253,57,26,23,126,21,252,32,140,0.0171983620906,55,NewGudkova
348,249,53,17,25,120,25,252,30,148,0.017249929388,55,NewGudkova
367,263,70,51,16,144,9,254,38,118,0.0172562396977,55,NewGudkova
186,192,44,285,3,20,45,200,4,-176,0.0173656238175,55,NewGudkova
307,238,46,355,23,102,34,248,24,164,0.0173729217264,55,NewGudkova
102,190,48,282,1,12,41,118,4,106,0.0175558677192,55,NewGudkova
317,240,47,0,24,106,31,248,26,160,0.0175579432873,55,NewGudkova
3,246,51,9,23,113,29,4,78,66,0.0175607804545,55,NewGudkova
49,189,71,80,6,348,17,68,28,76,0.0176157173555,55,NewGudkova
255,208,38,311,15,58,47,240,16,-162,0.0176169342471,55,NewGudkova
141,217,38,322,17,72,46,144,86,-72,0.0176812915734,55,NewGudkova
269,214,38,317,15,64,47,244,16,-164,0.0176851894652,55,NewGudkova
104,200,40,297,7,36,48,118,86,-82,0.0176896290835,55,NewGudkova
316,241,48,2,23,107,31,248,26,158,0.0176976703163,55,NewGudkova
5,249,52,14,23,116,27,8,76,66,0.0177418878273,55,NewGudkova
276,213,37,317,17,66,47,244,18,-164,0.0178623647949,55,NewGudkova
283,218,38,323,17,72,45,246,18,-168,0.0179153059333,55,NewGudkova
155,188,46,282,3,15,43,164,4,152,0.0179358815868,55,NewGudkova
312,230,42,344,23,94,38,248,24,174,0.0179558296016,55,NewGudkova
260,214,39,317,15,64,46,242,16,-166,0.0180368226966,55,NewGudkova
361,257,60,35,22,132,17,254,34,134,0.018119205711,55,NewGudkova
209,197,41,293,7,32,47,224,8,-160,0.018129976468,55,NewGudkova
232,200,39,299,10,42,48,234,12,-156,0.0181527586399,55,NewGudkova
223,199,41,295,7,33,48,232,8,-154,0.0181660945231,55,NewGudkova
149,223,39,331,19,81,43,152,88,-70,0.018186884964,55,NewGudkova
272,219,39,325,17,74,44,244,18,-172,0.0182213613386,55,NewGudkova
334,243,49,6,25,112,29,250,28,156,0.0182600137211,55,NewGudkova
303,232,43,344,21,93,38,248,22,174,0.0182959769376,55,NewGudkova
12,255,58,26,22,125,21,18,70,66,0.0184064599499,55,NewGudkova
396,191,46,284,1,15,42,284,88,88,0.0184521556527,55,NewGudkova
266,214,38,319,17,68,45,242,18,-168,0.0184558331843,55,NewGudkova
376,252,75,61,13,151,2,256,44,110,0.0184576660961,55,NewGudkova
271,211,37,313,15,60,48,244,16,-160,0.0184679631324,55,NewGudkova
207,195,41,291,7,30,47,222,8,-160,0.0184922413781,55,NewGudkova
240,206,39,305,11,48,48,238,12,-158,0.0185366293848,55,NewGudkova
259,207,38,307,12,52,49,242,14,-156,0.0185483379767,55,NewGudkova
170,192,45,286,3,19,44,184,4,168,0.0185628688275,55,NewGudkova
248,204,38,303,10,46,49,240,12,-154,0.0185728415309,55,NewGudkova
357,258,62,37,21,133,16,252,34,130,0.0186646771038,55,NewGudkova
100,190,48,282,0,12,41,116,4,104,0.0188996310472,55,NewGudkova
36,236,78,67,11,337,2,56,44,74,0.0189188447487,55,NewGudkova
291,218,38,325,19,76,44,246,20,-170,0.0189615979762,55,NewGudkova
120,187,48,280,1,11,41,130,4,120,0.0189670396115,55,NewGudkova
389,186,70,81,5,349,18,264,64,96,0.0190160827187,55,NewGudkova
301,225,40,335,21,86,41,248,22,-178,0.0190755214108,55,NewGudkova
338,252,56,22,23,122,23,250,30,142,0.0191467783548,55,NewGudkova
0,242,48,4,25,111,30,0,80,64,0.0191803871205,55,NewGudkova
123,187,48,280,2,11,41,132,4,122,0.0191861228144,55,NewGudkova
284,216,38,321,17,70,46,246,18,-166,0.0192198462128,55,NewGudkova
231,202,39,301,11,44,48,234,12,-158,0.0193196815474,55,NewGudkova
201,196,43,291,5,27,46,218,6,-164,0.0193281935259,55,NewGudkova
400,232,43,347,23,96,36,346,86,66,0.0193425907016,55,NewGudkova
221,199,40,297,9,38,47,230,10,-158,0.0194274486233,55,NewGudkova
280,218,39,325,19,76,44,244,20,-172,0.0194553594353,55,NewGudkova
323,245,49,6,23,111,30,250,26,156,0.0194945694429,55,NewGudkova
67,187,56,93,2,2,33,82,12,78,0.0195022830134,55,NewGudkova
7,250,53,19,24,121,24,12,74,64,0.0195240217259,55,NewGudkova
373,259,74,59,14,150,4,256,42,112,0.019530333983,55,NewGudkova
99,196,40,293,7,32,48,114,86,-82,0.0195782919766,55,NewGudkova
115,188,48,280,1,11,41,126,4,116,0.0195941960944,55,NewGudkova
257,210,38,311,13,56,48,242,14,-160,0.0195989513124,55,NewGudkova
182,193,44,288,3,21,44,196,4,178,0.0196653324517,55,NewGudkova
125,187,48,280,2,12,41,134,4,124,0.0197103033536,55,NewGudkova
318,238,46,357,24,104,32,248,26,162,0.019837700345,55,NewGudkova
200,192,42,287,5,23,46,216,6,-162,0.0199199239826,55,NewGudkova
293,223,40,333,21,84,41,246,22,-178,0.0200456983284,55,NewGudkova
110,202,40,301,9,42,48,122,86,-80,0.0200470723061,55,NewGudkova
247,206,39,305,10,48,48,240,12,-156,0.0201058931854,55,NewGudkova
28,254,72,57,17,149,4,44,52,68,0.0201303328264,55,NewGudkova
390,187,68,83,5,351,20,266,66,96,0.0201612584361,55,NewGudkova
384,211,77,72,9,341,8,260,54,102,0.0201984508715,55,NewGudkova
369,259,67,47,19,141,10,254,38,122,0.0202701125134,55,NewGudkova
337,254,57,24,22,124,22,250,30,140,0.0202816377025,55,NewGudkova
75,183,56,91,0,1,33,88,12,86,0.0203022453892,55,NewGudkova
60,184,62,87,3,355,27,76,18,78,0.0203302084302,55,NewGudkova
329,251,54,17,22,119,26,250,28,146,0.0203391603411,55,NewGudkova
267,212,38,317,17,66,46,242,18,-166,0.0203499047912,55,NewGudkova
195,194,43,289,5,26,45,212,6,-168,0.02046997343,55,NewGudkova
11,253,57,27,24,127,20,18,70,64,0.0204965488293,55,NewGudkova
13,257,58,28,22,127,21,20,70,66,0.0205225933382,55,NewGudkova
97,191,48,282,0,12,41,114,4,102,0.0205310250531,55,NewGudkova
265,216,39,321,17,70,45,242,18,-170,0.0205913576411,55,NewGudkova
9,250,55,22,24,123,22,14,72,64,0.0206615006056,55,NewGudkova
64,188,56,93,2,1,33,80,12,76,0.0206993688194,55,NewGudkova
107,200,40,299,9,40,48,120,86,-80,0.0207887476435,55,NewGudkova
328,237,45,355,25,104,34,250,26,166,0.0208027156768,55,NewGudkova
225,201,40,299,9,40,47,232,10,-158,0.0208281188264,55,NewGudkova
359,260,62,39,21,135,16,254,34,130,0.0209316792654,55,NewGudkova
72,185,54,93,1,2,35,86,10,82,0.0209325239839,55,NewGudkova
282,220,39,325,17,74,45,246,18,-170,0.0209411470987,55,NewGudkova
375,255,71,56,17,147,5,256,42,116,0.0210402904516,55,NewGudkova
387,198,73,78,8,346,14,264,60,100,0.0210959436453,55,NewGudkova
339,250,55,19,23,121,23,250,30,144,0.0211755651894,55,NewGudkova
59,186,60,89,3,357,29,76,16,76,0.0211946505059,55,NewGudkova
377,252,73,60,16,151,3,258,44,114,0.0212086616963,55,NewGudkova
70,184,56,91,1,0,33,84,12,82,0.021252762683,55,NewGudkova
249,210,39,311,13,56,47,240,14,-162,0.0213366665558,55,NewGudkova
32,248,75,63,14,153,1,50,48,70,0.0213691394385,55,NewGudkova
52,187,71,80,5,348,17,70,28,78,0.0214169792868,55,NewGudkova
350,260,61,34,20,132,18,252,32,132,0.0214530018909,55,NewGudkova
321,235,44,350,23,99,36,250,24,170,0.021485474965,55,NewGudkova
76,187,52,95,0,5,37,90,8,84,0.0215099458422,55,NewGudkova
22,261,67,45,18,139,12,34,60,68,0.0216160449459,55,NewGudkova
394,187,50,278,0,8,38,278,84,90,0.0216332939529,55,NewGudkova
82,188,50,98,0,8,39,98,6,90,0.0216332939529,55,NewGudkova
246,203,38,303,12,48,49,238,14,-156,0.021821446961,55,NewGudkova
286,227,41,336,19,84,41,246,20,-180,0.0218249918946,55,NewGudkova
217,195,41,291,7,29,48,228,8,-154,0.0219405710778,55,NewGudkova
44,197,71,79,8,347,16,64,30,72,0.0219580100485,55,NewGudkova
294,232,43,344,21,92,38,246,22,172,0.0219724680676,55,NewGudkova
355,262,64,40,19,136,15,252,34,126,0.0220883467825,55,NewGudkova
21,259,65,46,20,141,11,34,60,66,0.0221352731159,55,NewGudkova
19,262,64,40,19,136,16,30,64,68,0.0221953106315,55,NewGudkova
256,207,37,309,15,56,48,240,16,-160,0.0222720014391,55,NewGudkova
168,192,45,286,3,19,43,182,4,166,0.0224772065106,55,NewGudkova
145,219,39,327,19,77,43,148,88,-70,0.0226502093086,55,NewGudkova
322,234,43,348,23,98,37,250,24,172,0.0227042069783,55,NewGudkova
403,235,45,352,23,100,34,350,84,66,0.0227591540322,55,NewGudkova
320,237,44,353,23,101,35,250,24,168,0.0227624843469,55,NewGudkova
135,213,38,318,17,68,46,140,86,-72,0.0227780283581,55,NewGudkova
90,192,42,287,5,24,46,108,88,-84,0.0228043465468,55,NewGudkova
382,233,75,68,13,337,3,260,50,108,0.0228092953305,55,NewGudkova
27,263,71,53,16,146,8,42,56,70,0.0230564846988,55,NewGudkova
55,185,68,82,4,351,21,72,24,78,0.0230574905301,55,NewGudkova
243,208,39,309,13,54,47,238,14,-162,0.0230926316563,55,NewGudkova
342,246,50,10,24,115,28,252,28,154,0.0231241406394,55,NewGudkova
144,221,40,327,17,75,44,148,88,-72,0.0231977206776,55,NewGudkova
43,210,78,73,8,341,7,62,38,76,0.0232317962435,55,NewGudkova
18,258,64,41,21,137,13,30,62,66,0.0232332837599,55,NewGudkova
344,256,57,26,22,126,22,252,30,140,0.0232396125224,55,NewGudkova
179,193,45,288,3,21,44,194,4,176,0.0233095901061,55,NewGudkova
15,257,61,34,21,131,17,24,66,66,0.023324750539,55,NewGudkova
211,196,42,291,5,27,47,226,6,-156,0.0235302806636,55,NewGudkova
381,231,77,69,12,338,3,260,50,106,0.0237172965758,55,NewGudkova
319,236,46,355,24,103,33,248,26,164,0.0238268897639,55,NewGudkova
341,248,51,13,24,117,27,252,28,152,0.0238695065844,55,NewGudkova
233,203,40,301,9,42,48,236,10,-156,0.023962102828,55,NewGudkova
137,187,47,280,2,12,41,142,4,132,0.0239640495357,55,NewGudkova
391,185,60,88,3,356,28,270,74,94,0.0240525073559,55,NewGudkova
299,224,39,331,19,81,43,248,20,-174,0.0240662348484,55,NewGudkova
218,197,40,295,9,36,47,228,10,-158,0.0241428831019,55,NewGudkova
69,188,54,95,2,4,35,84,10,78,0.0241634519317,55,NewGudkova
349,247,52,15,25,119,25,252,30,150,0.0241673933145,55,NewGudkova
68,185,58,91,2,0,31,82,14,80,0.0242072265701,55,NewGudkova
370,259,66,48,20,142,11,256,38,124,0.024211804722,55,NewGudkova
253,212,39,315,15,62,46,240,16,-166,0.0242422938911,55,NewGudkova
306,240,47,357,22,103,33,248,24,162,0.0242734937688,55,NewGudkova
264,207,37,309,14,56,48,242,16,-158,0.0242862037276,55,NewGudkova
380,238,76,65,13,335,1,258,48,108,0.0242945056037,55,NewGudkova
38,228,78,70,10,339,4,58,42,74,0.0243093643513,55,NewGudkova
405,239,46,359,25,107,32,356,82,64,0.0243942384534,55,NewGudkova
336,256,58,26,21,125,22,250,30,138,0.0244001032462,55,NewGudkova
37,222,76,71,11,340,6,58,40,72,0.0244364117029,55,NewGudkova
193,194,44,287,3,21,45,210,4,-168,0.0245108923433,55,NewGudkova
302,234,43,346,21,94,38,248,22,172,0.0245206310295,55,NewGudkova
285,215,37,319,17,68,47,246,18,-164,0.0245353735593,55,NewGudkova
314,245,50,6,23,110,29,248,26,154,0.0245570671596,55,NewGudkova
268,216,39,319,15,66,46,244,16,-166,0.024581597438,55,NewGudkova
23,263,67,47,18,141,12,36,60,68,0.0246284339556,55,NewGudkova
224,197,40,293,7,31,48,232,8,-152,0.0246421968898,55,NewGudkova
33,242,77,64,12,334,0,52,46,72,0.0247281351065,55,NewGudkova
358,256,61,35,21,132,17,252,34,132,0.0247435741478,55,NewGudkova
392,188,54,95,1,4,34,276,80,92,0.0247554185108,55,NewGudkova
121,207,37,308,13,55,49,130,84,-76,0.0247654777219,55,NewGudkova
281,216,38,323,19,74,44,244,20,-170,0.0248635656993,55,NewGudkova
118,205,37,306,13,53,49,128,84,-76,0.0249426989401,55,NewGudkova
6,248,53,17,24,119,24,10,74,64,0.0249889739104,55,NewGudkova
212,199,41,295,7,34,47,226,8,-160,0.0249950083089,55,NewGudkova
343,245,49,8,25,114,29,252,28,156,0.0250063808061,55,NewGudkova
313,229,41,342,23,93,38,248,24,176,0.0250102594541,55,NewGudkova
362,255,59,33,23,131,18,254,34,136,0.0250169393395,55,NewGudkova
398,229,42,342,23,93,38,342,88,66,0.0250658385174,55,NewGudkova
41,205,74,77,9,344,12,62,34,72,0.0251035124251,55,NewGudkova
126,211,39,313,13,58,47,134,86,-76,0.025131267294,55,NewGudkova
335,241,48,4,25,110,29,250,28,158,0.0251894286902,55,NewGudkova
401,234,44,347,21,95,37,346,86,68,0.0252818720522,55,NewGudkova
363,264,67,47,18,141,12,254,36,122,0.0252837874992,55,NewGudkova
71,182,58,89,1,358,31,84,14,84,0.0253421391936,55,NewGudkova
56,188,61,89,4,356,27,74,18,74,0.0253802246985,55,NewGudkova
140,187,47,280,2,12,42,144,4,134,0.0253897601863,55,NewGudkova
50,190,67,84,6,352,21,70,24,74,0.0253947793233,55,NewGudkova
113,204,40,303,9,44,48,124,86,-80,0.0254204393273,55,NewGudkova
340,248,54,17,24,119,24,250,30,146,0.0254219369906,55,NewGudkova
24,85,83,234,5,324,3,60,42,98,0.00191606380558,15,Combined
159,136,64,274,19,10,16,264,64,68,0.00234989701217,15,Combined
156,123,68,264,17,358,12,254,60,70,0.00317985551961,15,Combined
138,84,84,232,4,322,2,228,48,84,0.00392560930004,15,Combined
89,191,61,333,23,70,15,190,36,132,0.00428162997113,15,Combined
17,80,88,224,1,314,1,46,44,92,0.00444436019265,15,Combined
72,175,58,313,24,52,18,176,34,138,0.00448879669679,15,Combined
179,191,61,334,23,70,15,322,64,64,0.00495320147798,15,Combined
110,216,74,8,13,100,6,206,40,112,0.00507680474494,15,Combined
190,211,71,1,16,94,8,350,56,70,0.00564259445483,15,Combined
187,205,68,354,18,87,10,342,58,68,0.00619041046845,15,Combined
176,185,60,325,23,62,17,314,66,64,0.00626694705259,15,Combined
75,177,58,315,24,54,18,178,34,138,0.00659605703689,15,Combined
126,236,87,35,2,125,1,218,44,94,0.00693071313975,15,Combined
1,219,76,14,12,105,5,4,52,74,0.00708029633335,15,Combined
135,79,88,225,1,315,0,224,46,88,0.00726693709977,15,Combined
192,214,73,6,14,98,7,356,54,72,0.00728179693896,15,Combined
31,96,79,243,8,334,5,74,40,104,0.00728536429907,15,Combined
155,118,70,259,15,352,11,250,58,72,0.00763195162243,15,Combined
142,89,81,238,7,329,4,232,50,80,0.00825557116769,15,Combined
103,205,67,353,19,87,10,200,38,122,0.00828163126897,15,Combined
186,201,65,348,20,83,11,336,60,66,0.00839649966662,15,Combined
42,120,68,262,17,356,12,108,36,120,0.0087363632511,15,Combined
49,134,63,273,20,9,15,126,34,128,0.00894278477831,15,Combined
102,207,69,355,17,88,10,200,38,120,0.00902020398852,15,Combined
127,229,85,33,4,123,1,218,44,96,0.00905241260038,15,Combined
99,201,66,350,20,84,11,198,38,124,0.00910477396507,15,Combined
119,224,79,21,9,112,3,212,42,104,0.00916014166458,15,Combined
171,175,58,312,23,51,18,302,68,64,0.0091651869574,15,Combined
47,132,64,270,19,6,15,122,34,126,0.00935092747839,15,Combined
88,192,62,335,22,71,14,190,36,130,0.00976321388408,15,Combined
111,213,73,7,15,99,7,206,40,114,0.00980888576102,15,Combined
118,227,81,23,7,113,3,212,42,102,0.0102347449282,15,Combined
6,227,79,21,9,112,4,14,50,78,0.0103645421045,15,Combined
13,234,86,36,2,126,0,34,46,86,0.0107711319485,15,Combined
12,232,86,34,2,124,0,32,46,86,0.0108264491489,15,Combined
40,119,69,260,16,354,11,104,36,118,0.0109963987279,15,Combined
35,108,75,251,12,343,8,88,38,110,0.0111299771278,15,Combined
172,177,58,314,23,53,18,304,68,64,0.0115549154826,15,Combined
98,203,67,351,19,85,10,198,38,122,0.0118587215639,15,Combined
122,229,81,25,7,115,3,214,42,102,0.0119414332709,15,Combined
38,108,72,254,14,347,9,94,38,114,0.0120004936067,15,Combined
36,107,73,252,13,344,8,90,38,112,0.0120095006655,15,Combined
78,181,59,319,23,57,18,180,34,136,0.0120925209392,15,Combined
92,194,62,337,22,73,14,192,36,130,0.0121475758757,15,Combined
46,132,66,270,18,5,14,120,34,124,0.012210283237,15,Combined
9,232,83,27,5,117,2,22,48,82,0.0123502236561,15,Combined
165,155,59,289,22,27,19,280,68,66,0.0124753998099,15,Combined
85,187,60,330,24,67,15,188,36,134,0.0126937278887,15,Combined
10,234,83,29,5,119,2,24,48,82,0.0131835618233,15,Combined
114,220,75,12,12,103,6,208,40,110,0.0132557153036,15,Combined
5,225,79,19,9,110,4,12,50,78,0.0133906385418,15,Combined
74,179,59,317,23,55,18,178,34,136,0.0135796705705,15,Combined
147,99,78,245,9,336,6,238,52,78,0.0136267357968,15,Combined
153,112,73,255,13,347,9,246,56,74,0.0136746791767,15,Combined
32,94,78,243,10,334,6,76,40,106,0.0139905481157,15,Combined
193,216,73,8,14,100,7,358,54,72,0.0141401971054,15,Combined
69,173,58,311,24,50,18,174,34,138,0.0143096516592,15,Combined
7,225,82,26,7,117,2,20,48,80,0.0143167680233,15,Combined
16,134,89,44,0,314,0,44,44,90,0.0143321552768,15,Combined
136,133,89,224,0,314,1,224,46,90,0.0143321552768,15,Combined
39,119,71,260,14,353,11,102,36,116,0.0143626982477,15,Combined
84,189,61,331,23,68,15,188,36,132,0.0143633599754,15,Combined
188,207,68,356,18,89,10,344,58,68,0.0143872209967,15,Combined
170,173,58,310,23,49,18,300,68,64,0.0144032516201,15,Combined
33,96,78,245,10,336,6,78,40,106,0.0144468454406,15,Combined
184,198,64,341,21,77,13,330,62,66,0.0147601707084,15,Combined
109,218,75,10,12,101,6,206,40,110,0.0147946708727,15,Combined
70,172,57,309,25,48,19,174,34,140,0.0148434414009,15,Combined
175,183,60,323,23,60,17,312,66,64,0.0149132155056,15,Combined
148,101,74,249,12,341,7,240,54,74,0.0149637324367,15,Combined
150,106,76,250,11,341,8,242,54,76,0.0150299626169,15,Combined
145,94,77,244,10,335,6,236,52,76,0.0150650245066,15,Combined
166,157,59,291,22,29,19,282,68,66,0.0154312259778,15,Combined
91,196,64,339,21,75,14,192,36,128,0.0155818167549,15,Combined
27,83,82,236,6,326,3,64,42,100,0.0156611989386,15,Combined
34,95,76,246,11,337,6,80,40,108,0.0157648448969,15,Combined
164,153,59,287,22,25,19,278,68,66,0.015998524861,15,Combined
121,233,82,26,6,116,3,214,42,100,0.0160647868167,15,Combined
115,218,74,10,13,102,6,208,40,112,0.0161117167683,15,Combined
48,134,64,272,19,8,15,124,34,126,0.0161446295679,15,Combined
161,141,61,278,21,15,17,268,66,66,0.0162188832497,15,Combined
61,158,59,292,22,31,19,154,32,136,0.0163321567976,15,Combined
132,77,88,223,1,313,0,222,46,88,0.0166514890916,15,Combined
26,81,82,234,6,324,3,62,42,100,0.0168181254999,15,Combined
185,199,65,346,20,81,11,334,60,66,0.0168578826326,15,Combined
137,78,83,233,5,323,2,228,48,82,0.0168646612331,15,Combined
68,170,57,307,25,46,19,172,34,140,0.0168719276367,15,Combined
158,132,66,269,17,4,14,260,62,70,0.0170068100018,15,Combined
60,156,59,290,22,29,19,152,32,136,0.0170157709782,15,Combined
143,91,81,240,7,331,4,234,50,80,0.0170543410375,15,Combined
157,128,65,268,19,3,14,258,62,68,0.0171414188429,15,Combined
177,187,60,327,23,64,17,316,66,64,0.0172403228164,15,Combined
130,238,87,37,2,127,1,220,44,94,0.0173062882183,15,Combined
151,107,72,254,14,346,9,244,56,72,0.0173206827824,15,Combined
56,152,60,286,21,24,19,146,32,134,0.0173618675836,15,Combined
178,189,61,332,23,68,15,320,64,64,0.0174123450317,15,Combined
51,136,62,275,21,11,16,130,34,130,0.0174223380279,15,Combined
162,143,61,280,21,17,17,270,66,66,0.0174915771575,15,Combined
37,109,73,254,13,346,8,92,38,112,0.0174982353689,15,Combined
189,209,71,359,16,92,8,348,56,70,0.017538623125,15,Combined
100,200,65,348,21,82,11,198,38,126,0.0177403085708,15,Combined
14,251,88,37,1,127,0,36,46,88,0.0177442002032,15,Combined
73,174,57,311,25,50,19,176,34,140,0.0179506650641,15,Combined
57,154,60,288,21,26,19,148,32,134,0.0179815907224,15,Combined
11,225,85,34,4,124,0,30,46,84,0.0180401597739,15,Combined
79,179,58,317,24,56,18,180,34,138,0.0182995328794,15,Combined
0,217,76,12,12,103,5,2,52,74,0.0183847423767,15,Combined
182,196,64,339,21,75,13,328,62,66,0.0184125797269,15,Combined
22,91,84,233,4,323,3,58,42,96,0.0184978487275,15,Combined
62,160,59,294,22,33,19,156,32,136,0.0185451782977,15,Combined
104,203,66,352,20,86,11,200,38,124,0.0186892499099,15,Combined
120,221,78,19,10,110,4,212,42,106,0.0187350754958,15,Combined
90,189,60,332,24,69,15,190,36,134,0.018744659384,15,Combined
20,68,87,227,2,317,1,50,44,94,0.0188393048373,15,Combined
123,226,79,23,9,114,3,214,42,104,0.0189112406178,15,Combined
180,193,61,336,23,72,15,324,64,64,0.0189138420149,15,Combined
18,82,88,226,1,316,1,48,44,92,0.0191376071363,15,Combined
21,89,84,231,4,321,3,56,42,96,0.019219624829,15,Combined
15,132,89,41,0,312,0,42,44,90,0.0193539032,15,Combined
133,131,89,222,0,312,0,222,46,90,0.0193539032,15,Combined
44,131,67,268,17,3,14,116,34,122,0.0193683484615,15,Combined
41,121,69,262,16,356,11,106,36,118,0.0194256993711,15,Combined
101,209,70,357,16,90,9,200,38,118,0.0194606241948,15,Combined
113,223,76,14,11,105,6,208,40,108,0.0194705805559,15,Combined
3,220,78,19,10,109,4,10,50,76,0.0197706751964,15,Combined
2,224,77,14,10,105,6,6,52,76,0.0201859998705,15,Combined
174,179,58,316,23,55,18,306,68,64,0.0203346034704,15,Combined
167,159,59,293,22,31,19,284,68,66,0.0204124965089,15,Combined
125,252,88,36,1,126,1,218,44,92,0.020570144197,15,Combined
146,97,78,243,9,334,6,236,52,78,0.0206098713669,15,Combined
117,231,82,24,6,114,3,212,42,100,0.0206962201415,15,Combined
112,211,71,5,16,97,7,206,40,116,0.0207061281862,15,Combined
81,183,59,321,23,59,18,182,34,136,0.0207388938232,15,Combined
93,193,61,335,23,72,15,192,36,132,0.0209843205626,15,Combined
54,150,61,284,20,22,18,142,32,132,0.0210306050486,15,Combined
169,171,58,308,23,47,18,298,68,64,0.021167015322,15,Combined
45,130,66,268,18,3,14,118,34,124,0.0212125330062,15,Combined
140,86,84,234,4,324,2,230,48,84,0.0213090553924,15,Combined
107,211,73,5,15,97,7,204,40,114,0.0213946600833,15,Combined
66,168,57,305,25,44,19,170,34,140,0.0214962034917,15,Combined
63,162,59,296,22,35,19,158,32,136,0.0216980466285,15,Combined
181,194,63,340,22,76,13,328,62,64,0.0217423506808,15,Combined
97,205,69,353,17,86,10,198,38,120,0.021820136781,15,Combined
43,120,67,263,18,357,12,110,36,122,0.021897284683,15,Combined
71,177,59,315,23,53,18,176,34,136,0.0219863321022,15,Combined
59,154,59,288,22,27,19,150,32,136,0.0220266016901,15,Combined
108,209,71,3,16,95,7,204,40,116,0.0220372837636,15,Combined
131,231,85,35,4,125,1,220,44,96,0.0220775688503,15,Combined
128,225,84,32,5,122,1,218,44,98,0.022137853139,15,Combined
105,211,70,359,16,92,9,202,38,118,0.0222243631949,15,Combined
96,198,65,346,21,80,11,196,38,126,0.02229558412,15,Combined
134,64,86,226,2,316,0,224,46,86,0.0223491615806,15,Combined
149,103,74,251,12,343,7,242,54,74,0.0223736912337,15,Combined
141,85,79,239,9,330,4,232,50,78,0.0223930118652,15,Combined
19,66,87,225,2,315,1,48,44,94,0.0224326922491,15,Combined
160,138,64,276,19,12,16,266,64,68,0.022438468924,15,Combined
139,95,85,230,2,320,2,228,48,86,0.0225035201522,15,Combined
106,209,69,357,17,90,10,202,38,120,0.0225778103671,15,Combined
28,81,81,237,7,327,3,66,42,102,0.0226311408568,15,Combined
154,113,69,258,16,352,10,248,58,70,0.0226595080429,15,Combined
82,185,60,328,24,65,15,186,36,134,0.0229421362639,15,Combined
80,185,60,323,22,60,17,182,34,134,0.0231311482849,15,Combined
83,183,59,326,25,63,16,186,36,136,0.0231800078943,15,Combined
29,97,80,240,7,331,5,70,40,102,0.0231844345165,15,Combined
67,171,58,309,24,48,18,172,34,138,0.0231997285923,15,Combined
30,99,80,242,7,333,5,72,40,102,0.0232202154561,15,Combined
58,156,60,290,21,28,19,150,32,134,0.023255496317,15,Combined
87,194,64,337,21,73,14,190,36,128,0.0234186183817,15,Combined
25,87,83,236,5,326,3,62,42,98,0.0235088615845,15,Combined
173,177,57,317,25,56,18,306,68,62,0.0235595695271,15,Combined
86,185,59,328,25,65,16,188,36,136,0.0236067081034,15,Combined
8,227,82,28,7,119,2,22,48,80,0.0237788669468,15,Combined
163,147,62,281,20,18,18,272,66,68,0.0237894137547,15,Combined
129,254,88,38,1,128,1,220,44,92,0.0238315107085,15,Combined
50,136,63,275,20,11,15,128,34,128,0.0238377683658,15,Combined
53,148,61,282,20,20,18,140,32,132,0.0240353681511,15,Combined
144,96,82,239,6,329,4,234,50,82,0.0240889964983,15,Combined
4,222,78,21,10,111,4,12,50,76,0.0241046764647,15,Combined
23,83,83,232,5,322,3,58,42,98,0.0241930539329,15,Combined
124,227,85,31,4,121,1,216,44,96,0.0243256334239,15,Combined
77,183,60,321,22,58,17,180,34,134,0.0243801573759,15,Combined
94,198,64,341,21,77,14,194,36,128,0.0244043594404,15,Combined
55,150,60,284,21,22,19,144,32,134,0.0244500130451,15,Combined
95,199,66,348,20,82,11,196,38,124,0.0247425152631,15,Combined
64,164,59,298,22,37,19,160,32,136,0.0248411074409,15,Combined
152,109,72,256,14,348,9,246,56,72,0.0249142894548,15,Combined
191,213,71,3,16,96,8,352,56,70,0.0249322671346,15,Combined
183,196,63,342,22,78,13,330,62,64,0.0249991815636,15,Combined
116,215,73,9,15,101,7,208,40,114,0.025024336844,15,Combined
168,161,59,295,22,33,19,286,68,66,0.0250724309788,15,Combined
65,162,58,296,23,35,20,160,32,138,0.0253318364893,15,Combined
52,138,61,277,21,14,17,134,34,132,0.0254081660673,15,Combined
76,176,57,313,25,52,19,178,34,140,0.0254224508628,15,Combined
20,259,72,46,14,138,9,36,56,72,0.000499081422202,35,Combined
306,215,45,327,19,73,37,326,86,70,0.000832752606859,35,Combined
